ID,Type,Year,Family,Species,Taxa,No_broodcells,No_alive,No_dead_broodcells
L8NdO,Home,2011,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,0
L8NdO,Home,2011,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,0
L8NdO,Home,2013,Megachilidae,Hoplitis_spoliata,Bee,8,3,0
L8NdO,Home,2013,Megachilidae,Osmia_pumila,Bee,5,5,0
L8NdO,Home,2013,Megachilidae,Osmia_pumila,Bee,13,13,0
L8NdO,Home,2013,Megachilidae,Osmia_pumila,Bee,15,15,0
L8NdO,Home,2013,Megachilidae,Osmia_pumila,Bee,15,15,0
L8NdO,Home,2013,Megachilidae,Osmia_pumila,Bee,17,17,0
L8NdO,Home,2013,Vespidae,Symmorphus_cristatus,Wasp,3,3,0
L8NdO,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,8,6,2
L8NdO,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,9,7,2
L8NdO,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,10,9,1
ggYQS,Community,2011,Megachilidae,Chelostoma_rapunculi,Bee,12,12,0
ggYQS,Community,2011,Megachilidae,Heriades_carinata,Bee,10,10,0
ggYQS,Community,2011,Megachilidae,Heriades_carinata,Bee,15,12,3
ggYQS,Community,2011,Megachilidae,Hoplitis_producta,Bee,7,7,0
ggYQS,Community,2011,Colletidae,Hylaeus_modestus,Bee,4,4,0
ggYQS,Community,2011,Megachilidae,Megachile_campanulae,Bee,3,1,2
ggYQS,Community,2011,Megachilidae,Megachile_campanulae,Bee,10,8,2
ggYQS,Community,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
ggYQS,Community,2012,Vespidae,Ancistrocerus_antilope,Wasp,2,2,0
ggYQS,Community,2012,Vespidae,Ancistrocerus_antilope,Wasp,5,5,0
ggYQS,Community,2012,Megachilidae,Anthidium_manicatum,Bee,1,0,1
ggYQS,Community,2012,Megachilidae,Heriades_carinata,Bee,4,3,0
ggYQS,Community,2012,Megachilidae,Heriades_carinata,Bee,4,4,0
ggYQS,Community,2012,Megachilidae,Heriades_carinata,Bee,7,7,0
ggYQS,Community,2012,Megachilidae,Heriades_carinata,Bee,8,8,0
ggYQS,Community,2012,Megachilidae,Heriades_carinata,Bee,9,9,0
ggYQS,Community,2012,Megachilidae,Osmia_caerulescens,Bee,4,4,0
ggYQS,Community,2012,Megachilidae,Osmia_caerulescens,Bee,5,5,0
ggYQS,Community,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
ggYQS,Community,2012,Megachilidae,Osmia_caerulescens,Bee,8,8,0
ggYQS,Community,2012,Crabronidae,Trypoxylon_collinum,Wasp,2,0,0
ggYQS,Community,2012,Crabronidae,Trypoxylon_collinum,Wasp,8,1,0
ggYQS,Community,2012,Crabronidae,Trypoxylon_frigidum,Wasp,8,6,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,1,0,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,1,0,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,1,1,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,2,2,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,2,2,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,3,2,0
ggYQS,Community,2013,Pompilidae,Auplopus_mellipes,Wasp,3,3,0
ggYQS,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,3,1,2
IZu8P,Roof,2011,Megachilidae,Megachile_rotundata,Bee,4,0,4
IZu8P,Roof,2011,Megachilidae,Megachile_rotundata,Bee,4,1,3
IZu8P,Roof,2011,Megachilidae,Megachile_rotundata,Bee,10,6,4
DQ8Sw,Community,2011,Megachilidae,Osmia_lignaria,Bee,5,3,2
DQ8Sw,Community,2011,Megachilidae,Osmia_lignaria,Bee,9,9,0
DQ8Sw,Community,2011,Vespidae,Symmorphus_canadensis,Wasp,4,3,1
DQ8Sw,Community,2011,Vespidae,Symmorphus_canadensis,Wasp,7,4,3
DQ8Sw,Community,2011,Vespidae,Symmorphus_canadensis,Wasp,7,6,1
DQ8Sw,Community,2011,Vespidae,Symmorphus_canadensis,Wasp,9,2,7
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,2,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,3,1
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,0,4
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,2,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,2,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,4,2
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,7,0
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,7,0
DQ8Sw,Community,2011,Crabronidae,Trypoxylon_frigidum,Wasp,11,10,1
DQ8Sw,Community,2012,Megachilidae,Megachile_centuncularis,Bee,2,2,0
DQ8Sw,Community,2012,Megachilidae,Megachile_centuncularis,Bee,3,3,0
DQ8Sw,Community,2012,Megachilidae,Megachile_centuncularis,Bee,4,4,0
DQ8Sw,Community,2012,Megachilidae,Megachile_centuncularis,Bee,7,7,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,1,1,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,1,1,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,4,4,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,9,9,0
DQ8Sw,Community,2012,Megachilidae,Osmia_caerulescens,Bee,12,12,0
DQ8Sw,Community,2012,Vespidae,Symmorphus_canadensis,Wasp,4,2,2
DQ8Sw,Community,2012,Vespidae,Symmorphus_canadensis,Wasp,5,5,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_frigidum,Wasp,5,3,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_frigidum,Wasp,7,4,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_frigidum,Wasp,7,7,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,1,1,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,3,3,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,7,7,0
DQ8Sw,Community,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,7,7,0
DQ8Sw,Community,2013,Vespidae,Euodynerus_foraminatus,Wasp,1,0,1
DQ8Sw,Community,2013,Vespidae,Euodynerus_foraminatus,Wasp,1,1,0
DQ8Sw,Community,2013,Vespidae,Euodynerus_foraminatus,Wasp,4,0,4
DQ8Sw,Community,2013,Megachilidae,Heriades_carinata,Bee,9,9,0
DQ8Sw,Community,2013,Megachilidae,Heriades_carinata,Bee,9,9,0
DQ8Sw,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,1,0
DQ8Sw,Community,2013,Megachilidae,Osmia_caerulescens,Bee,2,2,0
DQ8Sw,Community,2013,Megachilidae,Osmia_caerulescens,Bee,2,0,2
DQ8Sw,Community,2013,Megachilidae,Osmia_caerulescens,Bee,3,3,0
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,4,3,1
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,4,2,2
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,5,1,4
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,6,5,1
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,6,3,3
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,8,6,2
DQ8Sw,Community,2013,Crabronidae,Passaloecus_cuspidatus,Wasp,8,2,6
DQ8Sw,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,3,2,0
DQ8Sw,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,3,2,1
DQ8Sw,Community,2013,Crabronidae,Trypoxylon_collinum,Wasp,5,4,1
lvTbU,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,3,2,0
lvTbU,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,5,0,5
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,6,6,0
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,6,1,5
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,7,7,0
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,8,8,0
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,8,8,0
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,10,8,2
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,11,11,0
lvTbU,Park,2011,Megachilidae,Megachile_centuncularis,Bee,11,7,4
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,0
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,3,3,0
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,4,2,2
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,0,6
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,8,6,2
lvTbU,Park,2011,Megachilidae,Osmia_caerulescens,Bee,14,13,1
lvTbU,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,1,0,1
lvTbU,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,1,0,1
lvTbU,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,4,4,0
lvTbU,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,7,7,0
lvTbU,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,7,7,0
lvTbU,Park,2012,Megachilidae,Heriades_carinata,Bee,10,10,0
lvTbU,Park,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
lvTbU,Park,2012,Megachilidae,Megachile_rotundata,Bee,12,12,0
lvTbU,Park,2012,Megachilidae,Osmia_caerulescens,Bee,1,0,1
lvTbU,Park,2012,Megachilidae,Osmia_caerulescens,Bee,1,0,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,0
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,0
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,0
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,3,0
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,3,1
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
lvTbU,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
6FUNv,Park,2011,Megachilidae,Megachile_centuncularis,Bee,4,0,4
6FUNv,Park,2011,Megachilidae,Megachile_centuncularis,Bee,10,10,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,2,2,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,3,3,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,3,1,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,4,2,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,4,4,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,4,2,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,4,2,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,5,4,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,5,4,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,5,4,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,3,3
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,6,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,4,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,4,2
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,9,9,0
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,13,12,1
6FUNv,Park,2011,Megachilidae,Osmia_caerulescens,Bee,14,8,6
6FUNv,Park,2012,Colletidae,Hylaeus_modestus,Bee,1,1,0
6FUNv,Park,2012,Colletidae,Hylaeus_modestus,Bee,3,3,0
6FUNv,Park,2012,Sphecidae,Isodontia_mexicana,Wasp,2,1,0
6FUNv,Park,2012,Megachilidae,Megachile_centuncularis,Bee,3,3,0
6FUNv,Park,2012,Megachilidae,Megachile_centuncularis,Bee,4,0,4
6FUNv,Park,2012,Megachilidae,Megachile_centuncularis,Bee,7,2,5
6FUNv,Park,2012,Megachilidae,Megachile_centuncularis,Bee,9,9,0
6FUNv,Park,2012,Megachilidae,Megachile_centuncularis,Bee,11,11,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,1,1,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,1,1,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,2,1,1
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,4,4,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,5,5,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,5,5,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,5,5,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,10,10,0
6FUNv,Park,2012,Megachilidae,Osmia_caerulescens,Bee,10,10,0
6FUNv,Park,2012,Megachilidae,Osmia_pumila,Bee,2,2,0
6FUNv,Park,2012,Megachilidae,Osmia_pumila,Bee,2,1,0
6FUNv,Park,2012,Megachilidae,Osmia_pumila,Bee,4,4,0
6FUNv,Park,2012,Megachilidae,Osmia_pumila,Bee,6,3,0
6FUNv,Park,2012,Megachilidae,Osmia_pumila,Bee,7,7,0
6FUNv,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
6FUNv,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,3,1,2
6FUNv,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
6FUNv,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,2,0
6FUNv,Park,2013,Megachilidae,Megachile_campanulae,Bee,2,0,0
6FUNv,Park,2013,Megachilidae,Megachile_campanulae,Bee,6,1,2
6FUNv,Park,2013,Megachilidae,Megachile_pugnata,Bee,2,0,0
6FUNv,Park,2013,Megachilidae,Megachile_rotundata,Bee,2,1,1
6FUNv,Park,2013,Megachilidae,Megachile_rotundata,Bee,6,3,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,2,1,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,2,1,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,2,1,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,3,0,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,3,0,0
6FUNv,Park,2013,Megachilidae,Osmia_pumila,Bee,5,2,0
6FUNv,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,2,2,0
6FUNv,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,2,2,0
6FUNv,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,3,0,0
6FUNv,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,5,5,0
WJHmh,Park,2011,Vespidae,Euodynerus_planitarsis,Wasp,3,3,0
WJHmh,Park,2011,Vespidae,Euodynerus_planitarsis,Wasp,7,4,3
WJHmh,Park,2011,Vespidae,Euodynerus_planitarsis,Wasp,9,2,7
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,2,0,2
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,3,2,0
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,4,0,4
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
WJHmh,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,5,2,3
WJHmh,Park,2011,Megachilidae,Megachile_campanulae,Bee,1,1,0
WJHmh,Park,2011,Megachilidae,Megachile_campanulae,Bee,6,3,3
WJHmh,Park,2011,Megachilidae,Megachile_campanulae,Bee,6,1,5
WJHmh,Park,2011,Megachilidae,Megachile_rotundata,Bee,6,5,0
WJHmh,Park,2011,Megachilidae,Osmia_caerulescens,Bee,3,3,0
WJHmh,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,2,4
WJHmh,Park,2011,Megachilidae,Osmia_caerulescens,Bee,6,6,0
WJHmh,Park,2011,Megachilidae,Osmia_pumila,Bee,9,9,0
WJHmh,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,1,1
WJHmh,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,2,0
WJHmh,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,3,2,1
WJHmh,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
WJHmh,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,1,0
WJHmh,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
WJHmh,Park,2012,Megachilidae,Megachile_rotundata,Bee,2,0,2
WJHmh,Park,2012,Megachilidae,Megachile_rotundata,Bee,3,3,0
WJHmh,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
WJHmh,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
WJHmh,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,8,8,0
WJHmh,Park,2013,Vespidae,Ancistrocerus_adiabatus,Wasp,1,0,1
WJHmh,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,1,1,0
WJHmh,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,4,4,0
WJHmh,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,3,3,0
WJHmh,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,6,2,4
WJHmh,Park,2013,Megachilidae,Megachile_centuncularis,Bee,7,5,2
WJHmh,Park,2013,Megachilidae,Megachile_centuncularis,Bee,7,7,0
WJHmh,Park,2013,Megachilidae,Megachile_centuncularis,Bee,10,0,10
WJHmh,Park,2013,Megachilidae,Megachile_centuncularis,Bee,10,10,0
WJHmh,Park,2013,Megachilidae,Megachile_centuncularis,Bee,10,2,8
WJHmh,Park,2013,Megachilidae,Osmia_pumila,Bee,7,7,0
WJHmh,Park,2013,Megachilidae,Osmia_pumila,Bee,7,7,0
WJHmh,Park,2013,Megachilidae,Osmia_pumila,Bee,8,5,3
WJHmh,Park,2013,Megachilidae,Osmia_pumila,Bee,15,15,0
WJHmh,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,0,1
WJHmh,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,0,1
WJHmh,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,0,1
WJHmh,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,4,4,0
WJHmh,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,5,4,0
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,0
A3kcA,Roof,2011,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
A3kcA,Roof,2011,Megachilidae,Megachile_rotundata,Bee,4,4,0
A3kcA,Roof,2011,Megachilidae,Megachile_rotundata,Bee,13,13,0
A3kcA,Roof,2011,Megachilidae,Megachile_rotundata,Bee,14,13,1
A3kcA,Roof,2011,Megachilidae,Megachile_rotundata,Bee,15,14,1
A3kcA,Roof,2011,Crabronidae,Trypoxylon_collinum,Wasp,1,1,0
A3kcA,Roof,2012,Megachilidae,Megachile_centuncularis,Bee,11,9,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,4,4,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,6,6,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,7,7,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,7,7,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,9,9,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,9,9,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,9,9,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,10,10,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,10,10,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,11,8,1
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,11,11,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,11,11,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,14,14,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,14,14,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,14,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,15,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,15,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,15,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,15,0
A3kcA,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,15,0
A3kcA,Roof,2013,Vespidae,Euodynerus_foraminatus,Wasp,5,4,1
A3kcA,Roof,2013,Megachilidae,Megachile_centuncularis,Bee,1,0,1
A3kcA,Roof,2013,Megachilidae,Megachile_centuncularis,Bee,8,0,8
A3kcA,Roof,2013,Megachilidae,Megachile_centuncularis,Bee,12,4,8
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,1,1,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,3,3,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,4,2,2
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,4,4,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,5,3,2
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,5,1,4
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,6,6,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,6,4,2
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,8,6,2
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,9,7,2
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,13,13,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,13,13,0
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,13,10,3
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,13,9,4
A3kcA,Roof,2013,Megachilidae,Megachile_rotundata,Bee,15,11,4
A3kcA,Roof,2013,Megachilidae,Osmia_caerulescens,Bee,1,1,0
A3kcA,Roof,2013,Megachilidae,Osmia_caerulescens,Bee,5,4,1
A3kcA,Roof,2013,Megachilidae,Osmia_caerulescens,Bee,7,7,0
A3kcA,Roof,2013,Megachilidae,Osmia_lignaria,Bee,7,7,0
36NAI,Home,2011,Megachilidae,Megachile_centuncularis,Bee,4,4,0
36NAI,Home,2011,Megachilidae,Megachile_centuncularis,Bee,7,7,0
36NAI,Home,2011,Megachilidae,Megachile_centuncularis,Bee,8,6,1
36NAI,Home,2011,Megachilidae,Megachile_centuncularis,Bee,9,9,0
36NAI,Home,2011,Megachilidae,Megachile_centuncularis,Bee,11,0,0
36NAI,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,3,0,0
36NAI,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,3,3,0
36NAI,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,6,0,3
36NAI,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,6,2,3
36NAI,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,7,4,3
BFBTl,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
BFBTl,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,11,8,3
BFBTl,Home,2012,Megachilidae,Megachile_frigida,Bee,1,0,0
BFBTl,Home,2012,Megachilidae,Megachile_frigida,Bee,6,6,0
BFBTl,Home,2012,Megachilidae,Megachile_frigida,Bee,7,7,0
BFBTl,Home,2012,Megachilidae,Megachile_frigida,Bee,10,10,0
BFBTl,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
BFBTl,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
BFBTl,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
BFBTl,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
